vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day,sp500_7d_ma,sp500_30d_ma,sp500_volatility,prev_day_price
22.62,3852.36,22.737323166793082,32920.46,788.12,19450.66992,-0.603241,4.31,1,136.4331548,98.79587555,3895.75,3950.218571428571,3953.513333333334,59.79540211660195,3895.75
22.42,3817.66,22.101933690296057,32757.54,330.04,19352.81055,-0.527275,4.37,1,136.4331548,171.457962,3852.36,3929.382857142857,3955.083666666667,77.25408785609156,3852.36
21.48,3821.62,22.10589599331006,32849.74,303.98,19094.80078,-0.498786,4.35,1,136.4331548,132.7440491,3817.66,3913.274285714286,3955.5776666666666,87.15945537866429,3817.66
20.07,3878.44,22.05171919864134,33376.48,328.02,19160.49023,-0.468722,4.33,1,136.4331548,169.5408783,3821.62,3897.2571428571428,3957.2553333333335,80.64854590842637,3821.62
21.97,3822.39,22.098739363687358,33027.49,342.11,19679.2207,-0.43707,4.35,1,136.4331548,159.0032501,3878.44,3869.077142857143,3959.7160000000003,63.365893221909126,3878.44
20.87,3844.82,21.759747370502716,33203.93,221.05,19593.06055,-0.40382,4.34,1,136.4331548,114.9258194,3822.39,3847.5771428571425,3955.9976666666666,30.295265149477874,3822.39
21.65,3829.25,21.831927461797523,33241.56,246.01,19593.06055,-0.254475,4.46,1,136.4331548,146.8173981,3844.82,3838.0771428571425,3950.5416666666665,21.948153084270036,3844.82
22.14,3783.22,21.849337638834974,32875.71,254.3,19898.91016,-0.212941,4.46,1,136.4331548,151.8862915,3829.25,3828.2000000000003,3944.7406666666666,28.904235560457582,3829.25
21.44,3849.28,21.82310404087325,33220.8,245.84,19741.14063,-0.169694,4.45,1,136.4331548,116.4859009,3783.22,3832.7171428571423,3939.992333333333,29.448179748114335,3783.22
21.67,3839.5,21.815145512686673,33147.25,296.19,19781.41016,-0.124716,4.42,1,136.4331548,150.2298279,3849.28,3835.2714285714283,3936.016,29.098572948172077,3849.28
22.9,3824.14,22.099292667163017,33136.37,358.61,20145.28906,0.0598973,4.53,1,143.0975269,198.448761,3839.5,3827.5142857142855,3931.9353333333333,22.058754767798145,3839.5
22.01,3852.97,22.208065268993693,33269.77,383.35,20793.10938,0.100836,4.55,1,143.0975269,94.28560638,3824.14,3831.882857142857,3928.1896666666667,23.831618153423523,3824.14
22.46,3808.1,22.082561491239684,32930.08,342.67,21052.16992,0.139292,4.66,1,143.0975269,100.7399826,3852.97,3826.637142857143,3923.461666666667,24.54013088413795,3852.97
21.13,3895.08,22.0902652421382,33630.61,365.5,20991.64063,0.175278,4.67,1,143.0975269,88.72949219,3808.1,3836.0414285714287,3919.8450000000003,35.75803332986982,3808.1
21.97,3892.09,22.184614329844802,33517.65,327.85,21388.33984,0.268228,4.7,1,143.0975269,86.12676239,3895.08,3851.594285714286,3915.339333333334,32.48056129295933,3895.08
20.58,3919.25,22.071606482192877,33704.1,269.5,21331.46094,0.293805,4.73,1,143.0975269,114.6217194,3892.09,3861.59,3911.777,41.23602955346445,3892.09
21.09,3969.61,22.182661950096737,33973.01,301.65,21436.05078,0.31664,4.72,1,143.0975269,129.4431458,3919.25,3880.1771428571433,3911.966,56.220458824852386,3919.25
18.83,3983.17,22.21397877045983,34189.97,308.2,21514.09961,0.336742,4.66,1,143.0975269,114.4457245,3969.61,3902.895714285714,3912.8173333333334,61.669647817263574,3969.61
18.35,3999.09,22.09437041547914,34302.61,274.12,21738.66016,0.354121,4.67,1,143.0975269,103.6977692,3983.17,3923.77,3910.116666666667,66.49496948391715,3983.17
19.36,3990.97,22.166781387949683,33910.85,355.39,21577.64063,0.396936,4.71,1,143.0975269,127.406456,3999.09,3949.894285714286,3907.2633333333333,46.347291850818785,3999.09
20.34,3928.86,22.181580814869555,33296.96,354.57,21678.0,0.401199,4.69,1,143.0975269,76.78137207,3990.97,3954.7200000000003,3902.502,41.15671553141125,3990.97
20.52,3898.85,22.10743293730066,33044.56,321.33,21650.98047,0.402905,4.71,1,143.0975269,115.0617599,3928.86,3955.6857142857143,3899.1690000000003,39.48768409565533,3928.86
19.85,3972.61,22.112894632904343,33375.49,369.42,22044.65039,0.402054,4.72,1,143.0975269,152.3668213,3898.85,3963.308571428571,3900.214,36.30375941440733,3898.85
19.81,4019.81,22.095768022020113,33629.56,357.54,22044.65039,0.384055,4.73,1,143.0975269,87.70545959,3972.61,3970.48,3903.0769999999998,42.23046964771685,3972.61
19.2,4016.95,21.92336012986152,33733.96,305.71,22044.65039,0.37277,4.72,1,143.0975269,89.98486328,4019.81,3975.305714285714,3904.858333333333,45.709020939395806,4019.81
19.08,4016.22,22.038069567184618,33743.84,344.39,22044.65039,0.358819,4.72,1,143.0975269,110.6129761,4016.95,3977.752857142857,3907.586333333333,47.613468932745604,4016.95
18.73,4060.43,22.060787409008423,33949.41,333.74,22566.7793,0.342197,4.71,1,143.0975269,71.49427032,4016.22,3987.675714285714,3909.915333333333,57.11659124315824,4016.22
18.51,4070.56,22.08623015700982,33978.08,444.13,22688.90039,0.322897,4.73,1,143.0975269,120.7706909,4060.43,4007.9185714285713,3911.6123333333335,57.90212098261589,4060.43
19.94,4017.77,22.058793081275667,33717.09,346.04,22069.73047,0.249645,4.72,1,143.0975269,155.1712036,4070.56,4024.907142857143,3912.3606666666665,32.39534468318714,4070.56
19.4,4076.6,22.26641863738743,34086.04,360.25,21842.33008,0.221139,4.7,1,143.0975269,148.3239288,4017.77,4039.7628571428572,3918.389,27.95551449134364,4017.77
17.87,4119.21,22.30367238822346,34092.96,370.13,22072.17969,0.190703,4.66,1,124.1095074,108.7025681,4076.6,4053.962857142857,3927.2839999999997,39.139316854142265,4076.6
18.73,4179.76,22.450373000963733,34053.94,442.57,21958.35938,0.161522,4.66,1,124.1095074,130.6030273,4119.21,4077.221428571429,3939.354,57.53195964810877,4119.21
18.33,4136.48,22.269659578025927,33926.01,425.15,21660.4707,0.133585,4.7,1,124.1095074,116.3276291,4179.76,4094.4014285714284,3949.849333333333,54.135471251464416,4179.76
19.43,4111.08,22.137719964103216,33891.02,296.4,21222.16016,0.0565824,4.71,1,124.1095074,112.5288467,4136.48,4101.637142857143,3957.604,52.18799884847614,4136.48
18.66,4164.0,22.19478790215262,34156.69,361.63,21298.69922,0.0324183,4.71,1,124.1095074,138.0236511,4111.08,4114.985714285714,3968.991,54.798981090621865,4111.08
19.63,4117.86,22.116987547143236,33949.01,324.09,21283.51953,0.00889831,4.72,1,124.1095074,134.9772949,4164.0,4129.284285714285,3978.0923333333335,34.50553668476314,4164.0
20.71,4081.5,22.174926501731736,33699.88,347.53,21624.35938,-0.0139868,4.77,1,124.1095074,169.5853729,4117.86,4129.984285714286,3986.500666666667,33.286800115113586,4117.86
20.53,4090.46,22.08206566401388,33869.27,289.72,21190.41992,-0.0362462,4.79,1,124.1095074,147.8824921,4081.5,4125.877142857143,3996.742,36.46018363194277,4081.5
20.34,4137.29,21.96123998825831,34245.93,303.58,21164.41992,-0.0995973,4.81,1,124.1095074,110.4189301,4090.46,4119.8099999999995,4006.3423333333335,28.709143142888145,4090.46
18.91,4136.13,22.091701680019494,34089.27,291.75,21113.75977,-0.119922,4.8,1,124.1095074,82.66657257,4137.29,4119.76,4016.2300000000005,28.675556954756996,4137.29
18.23,4147.6,22.128377045768847,34128.05,269.85,20812.16992,-0.139903,4.79,1,124.1095074,119.2741241,4136.13,4124.977142857143,4027.012,30.11898222840524,4136.13
20.17,4090.41,22.144845292446895,33696.85,317.54,20987.66992,-0.15955,4.84,1,124.1095074,134.7485046,4147.6,4114.464285714285,4034.9266666666667,26.899136824509064,4147.6
20.02,4079.09,22.12086604568246,33826.69,303.77,20719.81055,-0.178869,4.84,1,124.1095074,106.0964737,4090.41,4108.925714285714,4043.9596666666666,29.90668869283892,4090.41
22.87,3997.34,22.1395048484317,33129.59,348.32,20529.49023,-0.253764,4.86,1,124.1095074,174.9808044,4079.09,4096.902857142857,4047.368333333333,51.726554017015836,4079.09
22.29,3991.05,22.12919614505052,33045.09,325.33,20423.83984,-0.272296,4.84,1,124.1095074,150.3084717,3997.34,4082.7014285714286,4050.667,65.5812108327143,3997.34
21.14,4012.32,22.097725443053182,33153.91,288.13,20351.34961,-0.290791,4.84,1,124.1095074,127.874855,3991.05,4064.848571428571,4053.769333333333,65.25326694977379,3991.05
21.67,3970.04,22.078508031568717,32816.92,277.12,20010.03906,-0.309256,4.86,1,124.1095074,110.9738007,4012.32,4041.121428571428,4053.7836666666667,65.21083126509996,4012.32
20.95,3982.24,22.067943617373132,32889.09,246.23,19943.50977,-0.363384,4.89,1,124.1095074,125.6263199,3970.04,4017.4985714285717,4053.7526666666668,47.85007120460268,3970.04
20.7,3970.15,22.341346294960132,32656.7,308.69,19785.93945,-0.379482,4.88,1,124.1095074,146.9530945,3982.24,4000.3185714285714,4052.788,37.85392953119103,3982.24
20.58,3951.39,22.170062459691152,32661.84,296.34,20619.71094,-0.394426,4.9,1,151.9153854,92.77371979,3970.15,3982.075714285714,4051.4686666666666,20.23599998117856,3970.15
19.59,3981.35,22.168984099541795,33003.57,319.32,20429.46094,-0.407626,4.91,1,151.9153854,121.4030075,3951.39,3979.7914285714287,4053.2183333333332,19.096145709345766,3951.39
18.49,4045.64,22.130521467847554,33390.97,302.95,20567.53906,-0.419088,4.91,1,151.9153854,154.6261444,3981.35,3987.59,4058.1113333333333,31.547666580379243,3981.35
18.61,4048.42,22.109777674666553,33431.44,329.82,20603.18945,-0.444205,4.93,1,151.9153854,106.8570175,4045.64,3992.747142857143,4060.6383333333333,38.45793100444852,4045.64
19.59,3986.37,22.089995042826402,32856.46,301.59,20534.48047,-0.450993,5.04,1,151.9153854,161.4311829,4048.42,3995.0800000000004,4059.5236666666665,37.329686131371524,4048.42
19.11,3992.01,21.986140368275155,32798.4,242.76,20051.25,-0.457182,5.06,1,151.9153854,125.9323196,3986.37,3996.475714285714,4058.6923333333334,36.95031793148911,3986.37
22.61,3918.32,22.21510419711502,32254.86,318.64,19925.74023,-0.462773,5.05,1,151.9153854,147.4773407,3992.01,3989.0714285714284,4055.4289999999996,46.94582744276447,3992.01
24.8,3861.59,22.431315745095425,31909.64,400.24,19319.91992,-0.467768,5.01,1,151.9153854,113.6386795,3918.32,3976.2428571428572,4048.8010000000004,66.96153515621057,3918.32
26.52,3855.76,22.60395456522698,31819.14,431.15,19695.9707,-0.478619,4.87,1,151.9153854,144.2974548,3861.59,3958.3014285714285,4041.641,80.76700552176486,3861.59
23.73,3919.29,22.457726294392266,32155.4,395.73,19247.96094,-0.480087,4.88,1,151.9153854,117.3084717,3855.76,3940.2514285714287,4038.358333333333,71.59271737371749,3855.76
26.14,3891.93,22.60942749827663,31874.57,428.11,19539.86914,-0.480386,4.75,1,151.9153854,101.7512207,3919.29,3917.8957142857143,4032.2026666666666,54.60338507735224,3919.29
22.99,3960.28,22.462993142574486,32246.55,444.39,19203.91016,-0.479515,4.74,1,151.9153854,112.8119049,3891.93,3914.1685714285713,4026.9049999999997,49.83244706968824,3891.93
25.51,3916.64,22.9590998296272,31861.98,722.09,19518.58984,-0.477474,4.52,1,151.9153854,85.22901154,3960.28,3903.401428571429,4018.1343333333334,36.59448293053729,3960.28
24.15,3951.57,22.39982767566356,32244.58,360.21,19000.71094,-0.464444,4.81,1,151.9153854,94.06885529,3916.64,3908.151428571429,4011.9706666666666,40.77304478394199,3916.64
21.38,4002.87,22.316623146951944,32560.6,367.47,19258.75977,-0.45796,4.78,1,151.9153854,129.9046173,3951.57,3928.3342857142857,4008.3636666666666,48.17823535483124,3951.57
22.26,3936.97,22.234652015167857,32030.11,333.03,19591.42969,-0.450421,4.79,1,151.9153854,114.4341583,4002.87,3939.9357142857143,4000.7960000000003,36.03759789310872,4002.87
22.61,3948.72,22.33102233679831,32105.25,335.43,20049.64063,-0.441826,4.73,1,151.9153854,100.571312,3936.97,3944.1400000000003,3995.1580000000004,34.92715466988286,3936.97
21.74,3970.99,22.245831272052968,32237.53,317.08,19915.67969,-0.43217,4.74,1,151.9153854,72.61952972,3948.72,3955.434285714286,3991.474333333333,27.146359398119962,3948.72
20.6,3977.53,22.16630435968509,32432.08,291.56,19567.68945,-0.397696,4.91,1,151.9153854,120.9456787,3970.99,3957.898571428571,3987.7099999999996,28.412965601748784,3970.99
19.97,3971.27,22.113203553230193,32394.25,248.56,19784.65039,-0.385547,4.8,1,151.9153854,76.76181793,3977.53,3965.702857142857,3982.176,21.961925169329486,3977.53
19.12,4027.81,22.145228937586996,32717.6,317.45,20192.40039,-0.373212,4.8,1,151.9153854,79.95852661,3971.27,3976.594285714286,3978.565333333333,30.879210836824083,3971.27
19.02,4050.83,22.09212406865883,32859.03,289.1,20309.13086,-0.360684,4.97,1,151.9153854,129.3009644,4027.81,3983.445714285714,3975.3396666666667,41.25749946258219,4027.81
18.7,4109.31,22.232909933304676,33274.15,353.74,20400.10938,-0.34796,4.85,1,151.9153854,90.44553375,4050.83,4008.065714285714,3975.9696666666664,57.230386991860314,4050.83
18.55,4124.51,22.166578324524767,33601.15,316.61,20409.17969,-0.311579,4.9,1,131.3942626,84.60388947,4109.31,4033.1785714285716,3977.483666666667,64.90335364436491,4109.31
19.0,4100.6,22.16494760038239,33402.38,287.79,20274.58984,-0.300143,4.88,1,131.3942626,119.4284439,4124.51,4051.694285714286,3980.925666666667,62.653918168813554,4124.51
19.08,4090.38,22.10153306693093,33482.72,288.1,20274.58984,-0.288895,4.86,1,131.3942626,117.8849716,4100.6,4067.815714285715,3984.2366666666667,54.35994354213634,4100.6
18.4,4105.02,21.972218699340104,33485.29,258.68,20331.19922,-0.27783,4.91,1,131.3942626,173.692688,4090.38,4086.9228571428575,3987.326666666667,34.73116838147221,4090.38
18.97,4109.11,21.953973070667043,33586.52,232.92,20331.19922,-0.235305,5.08,1,131.3942626,142.7830963,4105.02,4098.537142857143,3991.962333333334,23.42086798438645,4105.02
19.1,4108.94,22.022320613493847,33684.79,241.44,20485.24023,-0.225066,5.04,1,131.3942626,92.75189972,4109.11,4106.838571428571,3996.1856666666663,10.33662006096927,4109.11
19.09,4091.95,22.013357620468486,33646.5,260.31,20309.85938,-0.214971,5.02,1,131.3942626,119.4284439,4108.94,4104.358571428572,4000.245666666667,11.644620257935596,4108.94
17.8,4146.22,22.00325201156583,34029.69,277.24,20344.48047,-0.205018,5.1,1,131.3942626,126.1930618,4091.95,4107.46,4006.7400000000002,18.675073404562184,4091.95
17.07,4137.64,21.997424001741603,33886.47,276.72,20438.81055,-0.195201,5.14,1,131.3942626,119.8035355,4146.22,4112.751428571429,4011.949666666667,21.44888686198243,4146.22
16.95,4151.32,22.007300425963916,33987.18,235.83,20782.44922,-0.167385,5.21,1,131.3942626,91.62421417,4137.64,4121.457142857143,4015.472333333333,23.154755245417547,4137.64
16.83,4154.87,21.98644296110197,33976.63,256.48,20650.50977,-0.159781,5.2,1,131.3942626,106.8570175,4151.32,4128.578571428571,4019.0206666666663,24.859915143687218,4151.32
16.46,4154.52,21.996548262868686,33897.01,254.11,20367.75977,-0.153148,5.16,1,131.3942626,158.0307465,4154.87,4135.065714285714,4024.625666666667,24.85774048266772,4154.87
17.17,4129.79,22.050892410665565,33786.62,309.68,20396.9707,-0.147483,5.12,1,131.3942626,95.66982269,4154.52,4138.044285714285,4029.2183333333332,22.325697344173317,4154.52
16.77,4133.52,22.00745825665064,33808.96,294.96,20075.73047,-0.142783,5.14,1,131.3942626,140.0534058,4129.79,4143.982857142858,4036.391666666667,10.324244466706968,4129.79
16.89,4137.04,21.914439075504717,33875.4,260.22,19959.93945,-0.133568,5.2,1,131.3942626,159.4671631,4133.52,4142.671428571429,4045.5733333333333,10.572761273725884,4133.52
18.76,4071.63,22.10420588955572,33530.83,302.75,19617.88086,-0.130928,5.12,1,131.3942626,180.2335052,4137.04,4133.2414285714285,4052.7690000000002,29.06829511600725,4137.04
18.84,4055.99,22.067964467049567,33301.87,325.37,19757.26953,-0.128353,5.16,1,131.3942626,105.3466797,4071.63,4119.622857142857,4057.3256666666666,39.60741669361845,4071.63
17.03,4135.35,22.045168333107522,33826.16,347.46,19840.2793,-0.125841,5.18,1,131.3942626,117.8849716,4055.99,4116.834285714286,4065.4396666666667,37.334152754600794,4055.99
15.78,4169.48,22.131272765216583,34098.16,358.27,19894.57031,-0.123393,5.1,1,131.3942626,118.3059921,4135.35,4118.971428571428,4072.413,40.171341952750154,4135.35
16.08,4167.87,21.923643185661454,34051.7,248.6,19894.57031,-0.116135,5.27,1,160.1657609,104.607399,4169.48,4124.411428571429,4080.787333333333,44.25173044772439,4169.48
17.78,4119.58,22.224256251893372,33684.53,275.73,19933.81055,-0.113994,5.24,1,160.1657609,77.03646088,4167.87,4122.42,4086.3876666666665,44.086865012900354,4167.87
18.34,4090.75,22.169363306297544,33414.24,292.78,19699.16016,-0.112258,5.26,1,160.1657609,149.5256195,4119.58,4115.807142857143,4089.317,44.99082377339437,4119.58
20.09,4061.22,22.316592660169494,33127.74,317.32,19948.73047,-0.110925,5.26,1,160.1657609,118.0840302,4090.75,4114.32,4093.4586666666664,46.828944752853424,4090.75
17.19,4136.25,22.15507595984569,33674.38,318.57,20049.31055,-0.109996,5.26,1,160.1657609,69.73827362,4061.22,4125.785714285715,4099.709666666667,39.40388764961846,4061.22
16.98,4138.12,22.015699966853283,33618.69,225.68,20297.0293,-0.110112,5.31,1,160.1657609,51.75886917,4136.25,4126.181428571429,4105.280666666667,39.52965360694045,4136.25
17.71,4119.17,22.060931771079208,33561.81,235.14,19867.58008,-0.111769,5.29,1,160.1657609,116.3505173,4138.12,4118.994285714286,4110.002,34.61302686230292,4138.12
16.94,4137.64,22.12374905864792,33531.33,278.73,19762.19922,-0.114316,5.24,1,160.1657609,118.5176315,4119.17,4114.675714285715,4115.547666666667,28.915528041242677,4119.17
16.93,4130.62,22.045794711660374,33309.51,306.79,19743.78906,-0.117755,5.2,1,160.1657609,137.2775726,4137.64,4116.2528571428575,4118.974666666667,29.522316820928964,4137.64
17.03,4124.08,21.985622637396087,33300.62,228.72,19627.24023,-0.122087,5.25,1,160.1657609,146.2168427,4130.62,4121.0142857142855,4121.416333333334,27.329999303033915,4130.62
17.12,4136.28,21.99363574695239,33348.6,224.52,19971.13086,-0.140376,5.21,1,160.1657609,135.8670349,4124.08,4131.737142857143,4122.315333333334,7.465486620118712,4124.08
17.99,4109.9,22.019143028215495,33012.14,247.67,19978.25,-0.14813,5.23,1,160.1657609,137.5253754,4136.28,4127.972857142858,4121.828333333333,10.73706153820483,4136.28
16.87,4158.77,22.119282780462004,33420.77,310.71,19560.57031,-0.156704,5.26,1,160.1657609,89.37788391,4109.9,4130.922857142857,4123.767333333333,15.685922259843487,4109.9
16.05,4198.05,22.104673276744133,33535.91,333.07,19727.25,-0.166099,5.31,1,160.1657609,125.2173386,4158.77,4142.191428571428,4127.356333333333,28.738324254405185,4158.77
16.81,4191.98,22.119980715641596,33426.63,315.21,19450.57031,-0.176322,5.29,1,160.1657609,160.8530579,4198.05,4149.954285714285,4130.255,34.13624752718169,4198.05
17.21,4192.63,22.039277209289374,33286.58,271.48,19678.16992,-0.211905,5.4,1,160.1657609,78.24963379,4191.98,4158.812857142857,4133.039,36.2624285426172,4191.98
18.53,4145.58,22.147655278172728,33055.51,294.26,19431.25,-0.22531,5.34,1,160.1657609,183.6913605,4192.63,4161.884285714286,4134.260333333334,33.64640587893916,4192.63
20.03,4115.24,22.04212682448369,32799.92,253.32,19115.92969,-0.23948,5.37,1,160.1657609,115.2197418,4145.58,4158.878571428571,4135.036666666666,37.07953947418906,4145.58
19.14,4151.28,22.14583426667162,32764.65,371.26,18746.91992,-0.254423,5.38,1,160.1657609,106.2855911,4115.24,4164.79,4135.205333333333,30.723434052834445,4115.24
17.95,4205.45,22.03576833006178,33093.34,333.8,18746.91992,-0.270143,5.34,1,160.1657609,61.34384537,4151.28,4171.458571428571,4137.465666666667,34.08147758364588,4151.28
